,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
291,GO:BP,GO:1901360,organic cyclic compound metabolic process,1.0,False,"""The chemical reactions and pathways involving organic cyclic compound."" [GOC:TermGenie]",2813,59,1,11798,0.01694915254237288,0.00035549235691432633,fsing_ns,['GO:0071704']
292,GO:BP,GO:1900424,regulation of defense response to bacterium,1.0,False,"""Any process that modulates the frequency, rate or extent of defense response to bacterium."" [GOC:TermGenie, PMID:22346749]",69,59,1,11798,0.01694915254237288,0.014492753623188406,fsing_ns,"['GO:0002831', 'GO:0031347', 'GO:0032101', 'GO:0042742']"
293,GO:BP,GO:0140013,meiotic nuclear division,1.0,False,"""One of the two nuclear divisions that occur as part of the meiotic cell cycle."" [PMID:9334324]",208,59,1,11798,0.01694915254237288,0.004807692307692308,fsing_ns,"['GO:0000280', 'GO:1903046']"
294,GO:BP,GO:1901888,regulation of cell junction assembly,1.0,False,"""Any process that modulates the frequency, rate or extent of cell junction assembly."" [GOC:TermGenie]",126,59,1,11798,0.01694915254237288,0.007936507936507936,fsing_ns,"['GO:0034329', 'GO:0044087', 'GO:0051128']"
295,GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,1.0,False,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",456,59,2,11798,0.03389830508474576,0.0043859649122807015,fsing_ns,"['GO:0000904', 'GO:0048666']"
296,GO:BP,GO:0060968,regulation of gene silencing,1.0,False,"""Any process that modulates the rate, frequency, or extent of gene silencing, the transcriptional or post-transcriptional process carried out at the cellular level that results in long-term gene inactivation."" [GOC:dph, GOC:tb]",97,59,1,11798,0.01694915254237288,0.010309278350515464,fsing_ns,"['GO:0010468', 'GO:0016458', 'GO:0050794']"
297,GO:BP,GO:0060541,respiratory system development,1.0,False,"""The progression of the respiratory system over time from its formation to its mature structure. The respiratory system carries out respiratory gaseous exchange."" [GOC:dph]",258,59,1,11798,0.01694915254237288,0.003875968992248062,fsing_ns,['GO:0048731']
298,GO:BP,GO:0051049,regulation of transport,1.0,False,"""Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",326,59,1,11798,0.01694915254237288,0.003067484662576687,fsing_ns,"['GO:0006810', 'GO:0032879']"
299,GO:BP,GO:0050896,response to stimulus,1.0,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",3160,59,5,11798,0.0847457627118644,0.0015822784810126582,fsing_ns,['GO:0008150']
300,GO:BP,GO:0050808,synapse organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:pr]",303,59,1,11798,0.01694915254237288,0.0033003300330033004,fsing_ns,['GO:0034330']
301,GO:BP,GO:0050807,regulation of synapse organization,1.0,False,"""Any process that modulates the physical form of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:dph, GOC:tb]",163,59,1,11798,0.01694915254237288,0.006134969325153374,fsing_ns,"['GO:0050803', 'GO:0050808', 'GO:0051128']"
302,GO:BP,GO:0050803,regulation of synapse structure or activity,1.0,False,"""Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai]",194,59,1,11798,0.01694915254237288,0.005154639175257732,fsing_ns,['GO:0065008']
303,GO:BP,GO:0050795,regulation of behavior,1.0,False,"""Any process that modulates the frequency, rate or extent of behavior, the internally coordinated responses (actions or inactions) of whole living organisms (individuals or groups) to internal or external stimuli."" [GOC:go_curators, GOC:pr]",94,59,1,11798,0.01694915254237288,0.010638297872340425,fsing_ns,"['GO:0007610', 'GO:0050789']"
304,GO:BP,GO:0050794,regulation of cellular process,1.0,False,"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]",4140,59,6,11798,0.1016949152542373,0.0014492753623188406,fsing_ns,"['GO:0009987', 'GO:0050789']"
305,GO:BP,GO:0050793,regulation of developmental process,1.0,False,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",722,59,3,11798,0.05084745762711865,0.004155124653739612,fsing_ns,"['GO:0032502', 'GO:0050789']"
306,GO:BP,GO:0050789,regulation of biological process,1.0,False,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",4403,59,7,11798,0.11864406779661017,0.001589825119236884,fsing_ns,"['GO:0008150', 'GO:0065007']"
307,GO:BP,GO:0051050,positive regulation of transport,1.0,False,"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",152,59,1,11798,0.01694915254237288,0.006578947368421052,fsing_ns,"['GO:0006810', 'GO:0048518', 'GO:0051049']"
308,GO:BP,GO:0048870,cell motility,1.0,False,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",380,59,2,11798,0.03389830508474576,0.005263157894736842,fsing_ns,"['GO:0006928', 'GO:0040011', 'GO:0051674']"
309,GO:BP,GO:0048858,cell projection morphogenesis,1.0,False,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",465,59,2,11798,0.03389830508474576,0.004301075268817204,fsing_ns,"['GO:0000902', 'GO:0030030', 'GO:0032990']"
310,GO:BP,GO:0048856,anatomical structure development,1.0,False,"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021]",2920,59,7,11798,0.11864406779661017,0.002397260273972603,fsing_ns,['GO:0032502']
311,GO:BP,GO:0048812,neuron projection morphogenesis,1.0,False,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",462,59,2,11798,0.03389830508474576,0.004329004329004329,fsing_ns,"['GO:0031175', 'GO:0120039']"
312,GO:BP,GO:0048737,imaginal disc-derived appendage development,1.0,False,"""The process whose specific outcome is the progression of an appendage over time, from its formation in the imaginal disc to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism."" [GOC:jid, GOC:mtg_sensu, GOC:rc]",351,59,1,11798,0.01694915254237288,0.002849002849002849,fsing_ns,['GO:0048736']
313,GO:BP,GO:0048736,appendage development,1.0,False,"""The process whose specific outcome is the progression of an appendage over time, from its formation to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [GOC:jid, GOC:rc]",355,59,1,11798,0.01694915254237288,0.0028169014084507044,fsing_ns,"['GO:0007275', 'GO:0048856']"
314,GO:BP,GO:0048732,gland development,1.0,False,"""The process whose specific outcome is the progression of a gland over time, from its formation to the mature structure. A gland is an organ specialised for secretion."" [GOC:jid]",191,59,1,11798,0.01694915254237288,0.005235602094240838,fsing_ns,['GO:0048513']
315,GO:BP,GO:0048731,system development,1.0,False,"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]",1850,59,4,11798,0.06779661016949153,0.002162162162162162,fsing_ns,"['GO:0007275', 'GO:0048856']"
316,GO:BP,GO:0048729,tissue morphogenesis,1.0,False,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",635,59,3,11798,0.05084745762711865,0.004724409448818898,fsing_ns,"['GO:0009653', 'GO:0009888']"
317,GO:BP,GO:0048707,instar larval or pupal morphogenesis,1.0,False,"""The process, occurring during instar larval or pupal development, by which anatomical structures are generated and organized."" [GOC:mtg_sensu, GOC:rc]",456,59,2,11798,0.03389830508474576,0.0043859649122807015,fsing_ns,"['GO:0002165', 'GO:0009886']"
318,GO:BP,GO:0048869,cellular developmental process,1.0,False,"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]",1804,59,5,11798,0.0847457627118644,0.002771618625277162,fsing_ns,"['GO:0009987', 'GO:0032502']"
319,GO:BP,GO:0060627,regulation of vesicle-mediated transport,1.0,False,"""Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell."" [GOC:dph, GOC:tb]",130,59,1,11798,0.01694915254237288,0.007692307692307693,fsing_ns,"['GO:0016192', 'GO:0050794', 'GO:0051049']"
320,GO:BP,GO:0051094,positive regulation of developmental process,1.0,False,"""Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",237,59,1,11798,0.01694915254237288,0.004219409282700422,fsing_ns,"['GO:0032502', 'GO:0048518', 'GO:0050793']"
321,GO:BP,GO:0051130,positive regulation of cellular component organization,1.0,False,"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",321,59,2,11798,0.03389830508474576,0.006230529595015576,fsing_ns,"['GO:0016043', 'GO:0048522', 'GO:0051128']"
322,GO:BP,GO:0060429,epithelium development,1.0,False,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",998,59,4,11798,0.06779661016949153,0.004008016032064128,fsing_ns,['GO:0009888']
323,GO:BP,GO:0060341,regulation of cellular localization,1.0,False,"""Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell."" [GOC:dph, GOC:tb]",133,59,1,11798,0.01694915254237288,0.007518796992481203,fsing_ns,"['GO:0032879', 'GO:0050794', 'GO:0051641']"
324,GO:BP,GO:0060255,regulation of macromolecule metabolic process,1.0,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",2275,59,2,11798,0.03389830508474576,0.0008791208791208791,fsing_ns,"['GO:0019222', 'GO:0043170']"
325,GO:BP,GO:0051963,regulation of synapse assembly,1.0,False,"""Any process that modulates the frequency, rate or extent of synapse assembly, the aggregation, arrangement and bonding together of a set of components to form a synapse."" [GOC:ai, GOC:pr]",121,59,1,11798,0.01694915254237288,0.008264462809917356,fsing_ns,"['GO:0007416', 'GO:0050807', 'GO:1901888']"
326,GO:BP,GO:0051962,positive regulation of nervous system development,1.0,False,"""Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",105,59,1,11798,0.01694915254237288,0.009523809523809525,fsing_ns,"['GO:0007399', 'GO:0051094', 'GO:0051240', 'GO:0051960']"
327,GO:BP,GO:0051960,regulation of nervous system development,1.0,False,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",228,59,1,11798,0.01694915254237288,0.0043859649122807015,fsing_ns,"['GO:0007399', 'GO:2000026']"
328,GO:BP,GO:0051783,regulation of nuclear division,1.0,False,"""Any process that modulates the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]",58,59,1,11798,0.01694915254237288,0.017241379310344827,fsing_ns,"['GO:0000280', 'GO:0033043']"
329,GO:BP,GO:0051726,regulation of cell cycle,1.0,False,"""Any process that modulates the rate or extent of progression through the cell cycle."" [GOC:ai, GOC:dph, GOC:tb]",343,59,1,11798,0.01694915254237288,0.0029154518950437317,fsing_ns,"['GO:0007049', 'GO:0050794']"
330,GO:BP,GO:0051716,cellular response to stimulus,1.0,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",2268,59,2,11798,0.03389830508474576,0.0008818342151675485,fsing_ns,"['GO:0009987', 'GO:0050896']"
331,GO:BP,GO:0051124,synaptic growth at neuromuscular junction,1.0,False,"""The growth of a synapse at a neuromuscular junction, the site of apposition of a motor end plate and the subneural cleft of the skeletal muscle fiber that it innervates."" [ISBN:0721662544]",143,59,1,11798,0.01694915254237288,0.006993006993006993,fsing_ns,"['GO:0007416', 'GO:0007528', 'GO:0048589']"
332,GO:BP,GO:0051707,response to other organism,1.0,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]",503,59,2,11798,0.03389830508474576,0.003976143141153081,fsing_ns,"['GO:0043207', 'GO:0044419']"
333,GO:BP,GO:0051674,localization of cell,1.0,False,"""Any process in which a cell is transported to, and/or maintained in, a specific location."" [GOC:ai]",385,59,3,11798,0.05084745762711865,0.007792207792207792,fsing_ns,"['GO:0009987', 'GO:0051179']"
334,GO:BP,GO:0051641,cellular localization,1.0,False,"""A cellular localization process whereby a substance or cellular entity, such as a protein complex or organelle, is transported to, and/or maintained in, a specific location within a cell including the localization of substances or cellular entities to the cell membrane."" [GOC:tb, GOC:vw]",1115,59,1,11798,0.01694915254237288,0.0008968609865470852,fsing_ns,"['GO:0009987', 'GO:0051179']"
335,GO:BP,GO:0051276,chromosome organization,1.0,False,"""A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",794,59,2,11798,0.03389830508474576,0.0025188916876574307,fsing_ns,['GO:0006996']
336,GO:BP,GO:0051246,regulation of protein metabolic process,1.0,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",718,59,1,11798,0.01694915254237288,0.001392757660167131,fsing_ns,"['GO:0019538', 'GO:0051171', 'GO:0060255', 'GO:0080090']"
337,GO:BP,GO:0051240,positive regulation of multicellular organismal process,1.0,False,"""Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",204,59,1,11798,0.01694915254237288,0.004901960784313725,fsing_ns,"['GO:0032501', 'GO:0048518', 'GO:0051239']"
338,GO:BP,GO:0051239,regulation of multicellular organismal process,1.0,False,"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]",611,59,2,11798,0.03389830508474576,0.0032733224222585926,fsing_ns,"['GO:0032501', 'GO:0050789']"
339,GO:BP,GO:0051234,establishment of localization,1.0,False,"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]",2081,59,1,11798,0.01694915254237288,0.0004805382027871216,fsing_ns,['GO:0051179']
340,GO:BP,GO:0051179,localization,1.0,False,"""Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation."" [GOC:ai, GOC:dos]",2604,59,5,11798,0.0847457627118644,0.0019201228878648233,fsing_ns,['GO:0008150']
341,GO:BP,GO:0051171,regulation of nitrogen compound metabolic process,1.0,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",2083,59,1,11798,0.01694915254237288,0.00048007681228996637,fsing_ns,"['GO:0006807', 'GO:0019222']"
342,GO:BP,GO:0051704,multi-organism process,1.0,False,"""A biological process which involves another organism of the same or different species."" [GOC:jl]",1197,59,3,11798,0.05084745762711865,0.002506265664160401,fsing_ns,['GO:0008150']
343,GO:BP,GO:0035114,imaginal disc-derived appendage morphogenesis,1.0,False,"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism."" [GOC:mtg_sensu, ISBN:0582227089]",344,59,1,11798,0.01694915254237288,0.0029069767441860465,fsing_ns,"['GO:0035107', 'GO:0048737']"
344,GO:MF,GO:0000166,nucleotide binding,1.0,False,"""Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."" [GOC:mah, ISBN:0198547684]",1156,59,1,11762,0.01694915254237288,0.0008650519031141869,fsing_ns,"['GO:0036094', 'GO:1901265']"
345,GO:BP,GO:0034968,histone lysine methylation,1.0,False,"""The modification of a histone by addition of one or more methyl groups to a lysine residue."" [GOC:mah, GOC:pr]",63,59,1,11798,0.01694915254237288,0.015873015873015872,fsing_ns,"['GO:0016571', 'GO:0018022']"
346,GO:BP,GO:0007010,cytoskeleton organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]",698,59,3,11798,0.05084745762711865,0.004297994269340974,fsing_ns,['GO:0006996']
347,GO:BP,GO:0007005,mitochondrion organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a mitochondrion; includes mitochondrial morphogenesis and distribution, and replication of the mitochondrial genome as well as synthesis of new mitochondrial components."" [GOC:dph, GOC:jl, GOC:mah, GOC:sgd_curators, PMID:9786946]",237,59,1,11798,0.01694915254237288,0.004219409282700422,fsing_ns,['GO:0006996']
348,GO:BP,GO:0006996,organelle organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",2131,59,6,11798,0.1016949152542373,0.0028155795401220087,fsing_ns,['GO:0016043']
349,GO:BP,GO:0006955,immune response,1.0,False,"""Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat."" [GO_REF:0000022, GOC:add]",340,59,1,11798,0.01694915254237288,0.0029411764705882353,fsing_ns,"['GO:0002376', 'GO:0050896']"
350,GO:BP,GO:0006952,defense response,1.0,False,"""Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."" [GOC:go_curators]",456,59,2,11798,0.03389830508474576,0.0043859649122807015,fsing_ns,['GO:0006950']
351,GO:BP,GO:0006950,response to stress,1.0,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",1321,59,2,11798,0.03389830508474576,0.001514004542013626,fsing_ns,['GO:0050896']
352,GO:BP,GO:0006935,chemotaxis,1.0,False,"""The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [ISBN:0198506732]",307,59,2,11798,0.03389830508474576,0.006514657980456026,fsing_ns,"['GO:0042221', 'GO:0042330']"
353,GO:BP,GO:0006928,movement of cell or subcellular component,1.0,False,"""The directed, self-propelled movement of a cell or subcellular component without the involvement of an external agent such as a transporter or a pore."" [GOC:dgh, GOC:dph, GOC:jl, GOC:mlg]",773,59,2,11798,0.03389830508474576,0.00258732212160414,fsing_ns,['GO:0009987']
354,GO:BP,GO:0006909,phagocytosis,1.0,False,"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]",59,59,1,11798,0.01694915254237288,0.01694915254237288,fsing_ns,['GO:0016192']
355,GO:BP,GO:0006810,transport,1.0,False,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter, pore or motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",2023,59,1,11798,0.01694915254237288,0.0004943153732081067,fsing_ns,['GO:0051234']
356,GO:BP,GO:0006807,nitrogen compound metabolic process,1.0,False,"""The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen."" [GOC:jl, ISBN:0198506732]",5287,59,2,11798,0.03389830508474576,0.0003782863627766219,fsing_ns,['GO:0008152']
357,GO:BP,GO:0006796,phosphate-containing compound metabolic process,1.0,False,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",1177,59,2,11798,0.03389830508474576,0.0016992353440951572,fsing_ns,['GO:0006793']
358,GO:BP,GO:0006793,phosphorus metabolic process,1.0,False,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]",1198,59,2,11798,0.03389830508474576,0.001669449081803005,fsing_ns,['GO:0044237']
359,GO:BP,GO:0006725,cellular aromatic compound metabolic process,1.0,False,"""The chemical reactions and pathways involving aromatic compounds, any organic compound characterized by one or more planar rings, each of which contains conjugated double bonds and delocalized pi electrons, as carried out by individual cells."" [GOC:ai, ISBN:0198506732]",2759,59,1,11798,0.01694915254237288,0.0003624501631025734,fsing_ns,['GO:0044237']
360,GO:BP,GO:0006479,protein methylation,1.0,False,"""The addition of a methyl group to a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom."" [GOC:ai]",102,59,1,11798,0.01694915254237288,0.00980392156862745,fsing_ns,"['GO:0008213', 'GO:0043414']"
361,GO:BP,GO:0006475,internal protein amino acid acetylation,1.0,False,"""The addition of an acetyl group to a non-terminal amino acid in a protein."" [GOC:mah]",101,59,1,11798,0.01694915254237288,0.009900990099009901,fsing_ns,['GO:0006473']
362,GO:BP,GO:0006473,protein acetylation,1.0,False,"""The addition of an acetyl group to a protein amino acid. An acetyl group is CH3CO-, derived from acetic [ethanoic] acid."" [GOC:ai]",109,59,1,11798,0.01694915254237288,0.009174311926605505,fsing_ns,['GO:0043543']
363,GO:BP,GO:0006464,cellular protein modification process,1.0,False,"""The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications) occurring at the level of an individual cell. Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification)."" [GOC:go_curators]",1525,59,1,11798,0.01694915254237288,0.0006557377049180328,fsing_ns,"['GO:0036211', 'GO:0044267']"
364,GO:BP,GO:0006325,chromatin organization,1.0,False,"""Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic chromatin."" [GOC:mah, GOC:vw, PMID:20404130]",548,59,1,11798,0.01694915254237288,0.0018248175182481751,fsing_ns,"['GO:0016043', 'GO:0051276']"
365,GO:BP,GO:0006323,DNA packaging,1.0,False,"""Any process in which DNA and associated proteins are formed into a compact, orderly structure."" [GOC:mah, ISBN:0815316194]",232,59,1,11798,0.01694915254237288,0.004310344827586207,fsing_ns,['GO:0071103']
366,GO:BP,GO:0006139,nucleobase-containing compound metabolic process,1.0,False,"""Any cellular metabolic process involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:ai]",2612,59,1,11798,0.01694915254237288,0.00038284839203675346,fsing_ns,"['GO:0006725', 'GO:0034641', 'GO:0044238', 'GO:0046483', 'GO:1901360']"
367,GO:BP,GO:0006066,alcohol metabolic process,1.0,False,"""The chemical reactions and pathways involving alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom."" [ISBN:0198506732]",114,59,1,11798,0.01694915254237288,0.008771929824561403,fsing_ns,"['GO:0044281', 'GO:1901615']"
368,GO:BP,GO:0005975,carbohydrate metabolic process,1.0,False,"""The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. Includes the formation of carbohydrate derivatives by the addition of a carbohydrate residue to another molecule."" [GOC:mah, ISBN:0198506732]",288,59,1,11798,0.01694915254237288,0.003472222222222222,fsing_ns,"['GO:0044238', 'GO:0071704']"
369,GO:BP,GO:0007017,microtubule-based process,1.0,False,"""Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins."" [GOC:mah]",532,59,1,11798,0.01694915254237288,0.0018796992481203006,fsing_ns,['GO:0009987']
370,GO:BP,GO:0007049,cell cycle,1.0,False,"""The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division."" [GOC:go_curators, GOC:mtg_cell_cycle]",877,59,3,11798,0.05084745762711865,0.0034207525655644243,fsing_ns,['GO:0009987']
371,GO:BP,GO:0007051,spindle organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart."" [GOC:go_curators, GOC:mah]",146,59,1,11798,0.01694915254237288,0.00684931506849315,fsing_ns,"['GO:0000226', 'GO:0022402']"
372,GO:BP,GO:0007052,mitotic spindle organization,1.0,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a mitotic cell cycle."" [GOC:go_curators, GOC:mah]",87,59,1,11798,0.01694915254237288,0.011494252873563218,fsing_ns,"['GO:0007051', 'GO:1902850']"
373,GO:BP,GO:0007472,wing disc morphogenesis,1.0,False,"""The process in which the anatomical structures derived from the wing disc are generated and organized. This includes the transformation of a wing imaginal disc from a monolayered epithelium in the larvae of holometabolous insects into recognizable adult structures including the wing hinge, wing blade and pleura."" [GOC:bf, ISBN:0879694238]",299,59,1,11798,0.01694915254237288,0.0033444816053511705,fsing_ns,"['GO:0007560', 'GO:0035220']"
374,GO:BP,GO:0007444,imaginal disc development,1.0,False,"""The process whose specific outcome is the progression of the imaginal disc over time, from its formation to the metamorphosis to form adult structures. Imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult structures (legs, antennae, wings, etc.)."" [GOC:bf, ISBN:0879694238]",585,59,2,11798,0.03389830508474576,0.003418803418803419,fsing_ns,"['GO:0035295', 'GO:0048513', 'GO:0060429']"
375,GO:BP,GO:0007435,salivary gland morphogenesis,1.0,False,"""The process in which the anatomical structures of the salivary gland are generated and organized."" [GOC:jid]",98,59,1,11798,0.01694915254237288,0.01020408163265306,fsing_ns,"['GO:0007431', 'GO:0022612']"
