,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
172,GO:BP,GO:0009653,anatomical structure morphogenesis,0.0009469377943138655,True,"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]",1579,1437,143,11798,0.09951287404314545,0.09056364787840405,sing,"['GO:0032502', 'GO:0048856']"
173,GO:BP,GO:0070647,protein modification by small protein conjugation or removal,0.0010191452293308062,True,"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to or removed from a target protein."" [GOC:mah]",415,1437,25,11798,0.017397355601948505,0.060240963855421686,sing,['GO:0006464']
174,GO:BP,GO:0009887,animal organ morphogenesis,0.0010652640365859634,True,"""Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]",771,1437,59,11798,0.04105775922059847,0.07652399481193256,sing,"['GO:0009653', 'GO:0048513']"
175,GO:BP,GO:0045892,"negative regulation of transcription, DNA-templated",0.0011023311244692015,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",501,1437,33,11798,0.022964509394572025,0.0658682634730539,sing,"['GO:0006351', 'GO:0006355', 'GO:0010629', 'GO:1903507', 'GO:2000113']"
176,GO:BP,GO:0044257,cellular protein catabolic process,0.0011439602494891365,True,"""The chemical reactions and pathways resulting in the breakdown of a protein by individual cells."" [GOC:jl]",379,1437,22,11798,0.015309672929714684,0.05804749340369393,sing,"['GO:0030163', 'GO:0044265', 'GO:0044267']"
177,GO:BP,GO:0008037,cell recognition,0.0011439602494891365,True,"""The process in which a cell in an organism interprets its surroundings."" [GOC:go_curators]",122,1437,2,11798,0.0013917884481558804,0.01639344262295082,sing,['GO:0009987']
178,GO:BP,GO:0048736,appendage development,0.0012369714845926255,True,"""The process whose specific outcome is the progression of an appendage over time, from its formation to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [GOC:jid, GOC:rc]",355,1437,20,11798,0.013917884481558803,0.056338028169014086,sing,"['GO:0007275', 'GO:0048856']"
179,GO:BP,GO:0055114,oxidation-reduction process,0.0012995325009889803,True,"""A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons."" [GOC:dhl, GOC:ecd, GOC:jh2, GOC:jid, GOC:mlg, GOC:rph]",665,1437,49,11798,0.03409881697981907,0.07368421052631578,sing,['GO:0008152']
180,GO:BP,GO:0034329,cell junction assembly,0.0014117465972584664,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",233,1437,10,11798,0.006958942240779402,0.04291845493562232,sing,"['GO:0022607', 'GO:0034330']"
181,GO:BP,GO:0006810,transport,0.0014117465972584664,True,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter, pore or motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",2023,1437,193,11798,0.13430758524704245,0.0954028670291646,sing,['GO:0051234']
182,GO:BP,GO:0032446,protein modification by small protein conjugation,0.0015597411559278203,True,"""A protein modification process in which one or more groups of a small protein, such as ubiquitin or a ubiquitin-like protein, are covalently attached to a target protein."" [GOC:mah]",351,1437,20,11798,0.013917884481558803,0.05698005698005698,sing,['GO:0070647']
183,GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II,0.0015597411559278203,True,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]",440,1437,28,11798,0.019485038274182326,0.06363636363636363,sing,"['GO:0006357', 'GO:0006366', 'GO:0045893']"
184,GO:BP,GO:0051252,regulation of RNA metabolic process,0.0015597411559278203,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1424,1437,128,11798,0.08907446068197634,0.0898876404494382,sing,"['GO:0016070', 'GO:0019219', 'GO:0060255']"
185,GO:BP,GO:0048737,imaginal disc-derived appendage development,0.0015597411559278203,True,"""The process whose specific outcome is the progression of an appendage over time, from its formation in the imaginal disc to the mature structure. An appendage is an organ or part that is attached to the trunk of an organism."" [GOC:jid, GOC:mtg_sensu, GOC:rc]",351,1437,20,11798,0.013917884481558803,0.05698005698005698,sing,['GO:0048736']
186,GO:BP,GO:0061564,axon development,0.001566794743895185,True,"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]",362,1437,21,11798,0.014613778705636743,0.058011049723756904,sing,['GO:0031175']
187,GO:BP,GO:0007265,Ras protein signal transduction,0.0016067933618513375,True,"""A series of molecular signals within the cell that are mediated by a member of the Ras superfamily of proteins switching to a GTP-bound active state."" [GOC:bf]",164,1437,5,11798,0.003479471120389701,0.03048780487804878,sing,['GO:0007264']
188,GO:CC,GO:0044815,DNA packaging complex,0.0016353467201566812,True,"""A protein complex that plays a role in the process of DNA packaging."" [GOC:jl]",127,1519,3,11919,0.0019749835418038184,0.023622047244094488,sing,['GO:0032991']
189,GO:CC,GO:0031252,cell leading edge,0.0016353467201566812,True,"""The area of a motile cell closest to the direction of movement."" [GOC:pg]",127,1519,3,11919,0.0019749835418038184,0.023622047244094488,sing,['GO:0110165']
190,GO:MF,GO:0046943,carboxylic acid transmembrane transporter activity,0.001706804440453578,True,"""Enables the transfer of carboxylic acids from one side of a membrane to the other. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:ai]",97,1310,1,11762,0.0007633587786259542,0.010309278350515464,sing,"['GO:0005342', 'GO:0015318']"
191,GO:MF,GO:0005342,organic acid transmembrane transporter activity,0.001706804440453578,True,"""Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",97,1310,1,11762,0.0007633587786259542,0.010309278350515464,sing,['GO:0008509']
192,GO:CC,GO:0030054,cell junction,0.0017443676714781276,True,"""A cellular component that forms a specialized region of connection between two or more cells, or between a cell and the extracellular matrix, or between two membrane-bound components of a cell, such as flagella."" [GOC:aruk, GOC:bc, GOC:mah, http://www.vivo.colostate.edu/hbooks/cmb/cells/pmemb/junctions_a.html, ISBN:0198506732, PMID:26820516, PMID:28096264]",597,1519,46,11919,0.030283080974325215,0.07705192629815745,sing,['GO:0110165']
193,GO:MF,GO:0004497,monooxygenase activity,0.0017954812640265838,True,"""Catalysis of the incorporation of one atom from molecular oxygen into a compound and the reduction of the other atom of oxygen to water."" [ISBN:0198506732]",115,1310,2,11762,0.0015267175572519084,0.017391304347826087,sing,['GO:0016491']
194,GO:BP,GO:0051172,negative regulation of nitrogen compound metabolic process,0.0018213923015201808,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",798,1437,63,11798,0.04384133611691023,0.07894736842105263,sing,"['GO:0006807', 'GO:0009892', 'GO:0051171']"
195,GO:MF,GO:0005509,calcium ion binding,0.00188706130964572,True,"""Interacting selectively and non-covalently with calcium ions (Ca2+)."" [GOC:ai]",206,1310,8,11762,0.0061068702290076335,0.038834951456310676,sing,['GO:0046872']
196,GO:BP,GO:0035107,appendage morphogenesis,0.0019911113559978677,True,"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]",347,1437,20,11798,0.013917884481558803,0.05763688760806916,sing,"['GO:0009653', 'GO:0048736']"
197,GO:BP,GO:0002165,instar larval or pupal development,0.002018354269065216,True,"""The process whose specific outcome is the progression of the instar larva or pupa over time, from its formation to the mature structure. An example of this process is found in Drosophila melanogaster."" [GOC:jid, GOC:mtg_sensu]",573,1437,41,11798,0.028531663187195546,0.07155322862129145,sing,"['GO:0007275', 'GO:0009791']"
198,GO:BP,GO:0008063,Toll signaling pathway,0.002018354269065216,True,"""A series of molecular signals initiated by the binding of an extracellular ligand to the receptor Toll on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription."" [GOC:go_curators, PMID:11135568, PMID:19126860]",98,1437,1,11798,0.0006958942240779402,0.01020408163265306,sing,['GO:0007166']
199,GO:BP,GO:0035120,post-embryonic appendage morphogenesis,0.002018354269065216,True,"""The process, occurring after embryonic development, by which the anatomical structures of an appendage are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism, such as a limb or a branch."" [ISBN:0582227089]",335,1437,19,11798,0.013221990257480862,0.056716417910447764,sing,"['GO:0009886', 'GO:0035107']"
200,GO:MF,GO:0015399,primary active transmembrane transporter activity,0.0021378358891807887,True,"""Enables the transfer of a solute from one side of a membrane to the other, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is powered by a primary energy source, directly using ATP. Primary energy sources known to be coupled to transport are chemical, electrical and solar sources."" [GOC:mtg_transport, ISBN:0815340729, TC:3.-.-.-.-]",130,1310,3,11762,0.0022900763358778627,0.023076923076923078,sing,['GO:0022804']
201,GO:CC,GO:1990351,transporter complex,0.002315977010453301,True,"""A protein complex facilitating transport of molecules (proteins, small molecules, nucleic acids) into, out of or within a cell, or between cells."" [GOC:bhm, PMID:15449578]",123,1519,3,11919,0.0019749835418038184,0.024390243902439025,sing,['GO:0032991']
202,GO:BP,GO:0051253,negative regulation of RNA metabolic process,0.0023848025667019884,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",528,1437,37,11798,0.025748086290883786,0.07007575757575757,sing,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']"
203,GO:BP,GO:0035114,imaginal disc-derived appendage morphogenesis,0.0023848025667019884,True,"""The process in which the anatomical structures of appendages are generated and organized. An appendage is an organ or part that is attached to the trunk of an organism."" [GOC:mtg_sensu, ISBN:0582227089]",344,1437,20,11798,0.013917884481558803,0.05813953488372093,sing,"['GO:0035107', 'GO:0048737']"
204,GO:BP,GO:0051171,regulation of nitrogen compound metabolic process,0.002581005646363081,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",2083,1437,202,11798,0.14057063326374392,0.09697551608257321,sing,"['GO:0006807', 'GO:0019222']"
205,GO:BP,GO:0034330,cell junction organization,0.0025983539510352005,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix."" [GOC:dph, GOC:jl, GOC:mah]",376,1437,23,11798,0.016005567153792623,0.061170212765957445,sing,['GO:0016043']
206,GO:MF,GO:0005549,odorant binding,0.002616105790863871,True,"""Interacting selectively and non-covalently with an odorant, any substance capable of stimulating the sense of smell."" [GOC:jl, ISBN:0721662544]",111,1310,2,11762,0.0015267175572519084,0.018018018018018018,sing,['GO:0005488']
207,GO:BP,GO:0035272,exocrine system development,0.0027940781678604887,True,"""Progression of the exocrine system over time, from its formation to a mature structure. The exocrine system is a system of hormones and glands, where the glands secrete straight to a target site via ducts or tubes. The human exocrine system includes the salivary glands, sweat glands and many glands of the digestive system."" [GOC:bf, Wikipedia:Exocrine_gland]",128,1437,3,11798,0.0020876826722338203,0.0234375,sing,['GO:0048731']
208,GO:BP,GO:0009886,post-embryonic animal morphogenesis,0.0027940781678604887,True,"""The process, occurring after animal embryonic development, by which anatomical structures are generated and organized."" [GOC:go_curators]",472,1437,32,11798,0.022268615170494086,0.06779661016949153,sing,"['GO:0009653', 'GO:0009791']"
209,GO:BP,GO:0007431,salivary gland development,0.0027940781678604887,True,"""The process whose specific outcome is the progression of the salivary gland over time, from its formation to the mature structure. Salivary glands include any of the saliva-secreting exocrine glands of the oral cavity."" [GOC:jid, UBERON:0001044]",128,1437,3,11798,0.0020876826722338203,0.0234375,sing,"['GO:0035272', 'GO:0048732']"
210,GO:BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,0.002959999603345055,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."" [GOC:go_curators]",259,1437,13,11798,0.009046624913013222,0.05019305019305019,sing,"['GO:0006511', 'GO:0010498']"
211,GO:MF,GO:0140110,transcription regulator activity,0.003059844933068533,True,"""A molecular function that controls the rate, timing and/or magnitude of gene transcription. The function of transcriptional regulators is to modulate gene expression at the transcription step so that they are expressed in the right cell at the right time and in the right amount throughout the life of the cell and the organism. Genes are transcriptional units, and include bacterial operons."" [GOC:pg, GOC:txnOH-2018, Wikipedia:Transcription_factor]",735,1310,54,11762,0.04122137404580153,0.07346938775510205,sing,['GO:0003674']
212,GO:BP,GO:0030163,protein catabolic process,0.0032181924287672517,True,"""The chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:mah]",405,1437,26,11798,0.018093249826026444,0.06419753086419754,sing,"['GO:0009057', 'GO:0019538', 'GO:1901565']"
213,GO:BP,GO:0007409,axonogenesis,0.0032181924287672517,True,"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]",350,1437,21,11798,0.014613778705636743,0.06,sing,"['GO:0048667', 'GO:0048812', 'GO:0061564']"
214,GO:BP,GO:0048869,cellular developmental process,0.0032867379587280597,True,"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]",1804,1437,172,11798,0.11969380654140571,0.09534368070953436,sing,"['GO:0009987', 'GO:0032502']"
215,GO:BP,GO:0009791,post-embryonic development,0.003335462313815272,True,"""The process whose specific outcome is the progression of the organism over time, from the completion of embryonic development to the mature structure. See embryonic development."" [GOC:go_curators]",664,1437,51,11798,0.03549060542797495,0.07680722891566265,sing,"['GO:0007275', 'GO:0032501']"
216,GO:BP,GO:0006814,sodium ion transport,0.0033496390966559868,True,"""The directed movement of sodium ions (Na+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",110,1437,2,11798,0.0013917884481558804,0.01818181818181818,sing,"['GO:0015672', 'GO:0030001']"
217,GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,0.0034162780069579295,True,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",541,1437,39,11798,0.027139874739039668,0.07208872458410351,sing,"['GO:0006139', 'GO:0019219', 'GO:0031324', 'GO:0051172']"
218,GO:BP,GO:1903507,negative regulation of nucleic acid-templated transcription,0.0035316317966817834,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of nucleic acid-templated transcription."" [GO_REF:0000058, GOC:pr, GOC:TermGenie, GOC:txnOH, GOC:vw]",509,1437,36,11798,0.025052192066805846,0.07072691552062868,sing,"['GO:0097659', 'GO:1902679', 'GO:1903506']"
219,GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,0.0035316317966817834,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",509,1437,36,11798,0.025052192066805846,0.07072691552062868,sing,"['GO:0010558', 'GO:0031327', 'GO:0032774', 'GO:0051253', 'GO:2001141']"
220,GO:BP,GO:0032989,cellular component morphogenesis,0.0036328102507179804,True,"""The process in which cellular structures, including whole cells or cell parts, are generated and organized."" [GOC:dph, GOC:mah, GOC:tb]",601,1437,45,11798,0.031315240083507306,0.07487520798668885,sing,"['GO:0009653', 'GO:0016043', 'GO:0048869']"
221,GO:BP,GO:0016331,morphogenesis of embryonic epithelium,0.004333667265748041,True,"""The process in which the anatomical structures of embryonic epithelia are generated and organized."" [GOC:jl]",123,1437,3,11798,0.0020876826722338203,0.024390243902439025,sing,"['GO:0002009', 'GO:0048598']"
222,GO:BP,GO:0007552,metamorphosis,0.004688810476522681,True,"""A biological process in which an animal physically develops after birth or hatching, involving a conspicuous and relatively abrupt change in the animal's form or structure. Examples include the change from tadpole to frog, and the change from larva to adult. An example of this is found in Drosophila melanogaster."" [GOC:sensu, ISBN:0198506732, ISBN:0721662544]",483,1437,34,11798,0.023660403618649965,0.07039337474120083,sing,['GO:0007275']
223,GO:BP,GO:0030154,cell differentiation,0.004688810476522681,True,"""The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]",1792,1437,172,11798,0.11969380654140571,0.09598214285714286,sing,['GO:0048869']
224,GO:BP,GO:0009605,response to external stimulus,0.004700920769710745,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",1073,1437,94,11798,0.06541405706332637,0.08760484622553588,sing,['GO:0050896']
225,GO:MF,GO:0015293,symporter activity,0.0047434106597747,True,"""Enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported together in the same direction in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy."" [GOC:mtg_transport, ISBN:0815340729, PMID:10839820]",87,1310,1,11762,0.0007633587786259542,0.011494252873563218,sing,['GO:0015291']
226,GO:BP,GO:0007391,dorsal closure,0.004867148985474096,True,"""The process during Drosophila embryogenesis whereby the ectodermal cells of the lateral epithelium stretch in a coordinated fashion to internalize the amnioserosa cells and close the embryo dorsally."" [PMID:9224720]",106,1437,2,11798,0.0013917884481558804,0.018867924528301886,sing,"['GO:0001700', 'GO:0016331']"
227,GO:BP,GO:0048729,tissue morphogenesis,0.004891439684844242,True,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",635,1437,49,11798,0.03409881697981907,0.07716535433070866,sing,"['GO:0009653', 'GO:0009888']"
228,GO:BP,GO:0007416,synapse assembly,0.004891439684844242,True,"""The aggregation, arrangement and bonding together of a set of components to form a synapse.  This process ends when the synapse is mature (functional)."" [GOC:mah]",177,1437,7,11798,0.0048712595685455815,0.03954802259887006,sing,"['GO:0007399', 'GO:0034329', 'GO:0050808']"
229,GO:BP,GO:0035556,intracellular signal transduction,0.005096233529063442,True,"""The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."" [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782]",684,1437,54,11798,0.037578288100208766,0.07894736842105263,sing,['GO:0007165']
230,GO:MF,GO:0008237,metallopeptidase activity,0.0052426697528355866,True,"""Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",165,1310,6,11762,0.004580152671755725,0.03636363636363636,sing,['GO:0008233']
231,GO:BP,GO:1901565,organonitrogen compound catabolic process,0.005286811345570072,True,"""The chemical reactions and pathways resulting in the breakdown of organonitrogen compound."" [GOC:pr, GOC:TermGenie]",593,1437,45,11798,0.031315240083507306,0.07588532883642496,sing,"['GO:1901564', 'GO:1901575']"
232,GO:BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,0.005460853263942003,True,"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",1468,1437,137,11798,0.0953375086986778,0.09332425068119891,sing,"['GO:0006139', 'GO:0031323', 'GO:0051171', 'GO:0080090']"
233,GO:MF,GO:0016491,oxidoreductase activity,0.005610405322118125,True,"""Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."" [GOC:go_curators]",689,1310,51,11762,0.038931297709923665,0.07402031930333818,sing,['GO:0003824']
234,GO:BP,GO:0035725,sodium ion transmembrane transport,0.005875260488116795,True,"""A process in which a sodium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."" [GOC:vw]",87,1437,1,11798,0.0006958942240779402,0.011494252873563218,sing,"['GO:0006814', 'GO:0098662']"
235,GO:BP,GO:0008152,metabolic process,0.005921943779680258,True,"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",6480,1437,725,11798,0.5045233124565066,0.11188271604938271,sing,['GO:0008150']
236,GO:MF,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",0.006027904537794046,True,"""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group act as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",134,1310,4,11762,0.0030534351145038168,0.029850746268656716,sing,['GO:0016491']
237,GO:BP,GO:0048707,instar larval or pupal morphogenesis,0.006259805150692776,True,"""The process, occurring during instar larval or pupal development, by which anatomical structures are generated and organized."" [GOC:mtg_sensu, GOC:rc]",456,1437,32,11798,0.022268615170494086,0.07017543859649122,sing,"['GO:0002165', 'GO:0009886']"
238,GO:MF,GO:0052689,carboxylic ester hydrolase activity,0.0063892241192445255,True,"""Catalysis of the hydrolysis of a carboxylic ester bond."" [EC:3.1.1, EC:3.1.1.1, GOC:curators]",148,1310,5,11762,0.003816793893129771,0.033783783783783786,sing,['GO:0016788']
239,GO:MF,GO:0001216,DNA-binding transcription activator activity,0.006860266187244992,True,"""A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets."" [GOC:txnOH-2018]",117,1310,3,11762,0.0022900763358778627,0.02564102564102564,sing,['GO:0003700']
240,GO:BP,GO:0051234,establishment of localization,0.007299982396571278,True,"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]",2081,1437,206,11798,0.14335421016005567,0.09899086977414705,sing,['GO:0051179']
241,GO:BP,GO:0006811,ion transport,0.007631234559193068,True,"""The directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1449,1437,136,11798,0.09464161447459986,0.09385783298826778,sing,['GO:0006810']
242,GO:BP,GO:0007619,courtship behavior,0.008100853197187534,True,"""The behavior of an organism for the purpose of attracting sexual partners."" [GOC:ai, GOC:dph]",116,1437,3,11798,0.0020876826722338203,0.02586206896551724,sing,['GO:0007617']
243,GO:MF,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",0.008209213919564069,True,"""A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:aruk, GOC:txnOH-2018, PMID:20737563, PMID:27145859]",115,1310,3,11762,0.0022900763358778627,0.02608695652173913,sing,"['GO:0000981', 'GO:0001216']"
244,GO:BP,GO:0006355,"regulation of transcription, DNA-templated",0.008216610682957442,True,"""Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1272,1437,117,11798,0.081419624217119,0.09198113207547169,sing,"['GO:0006351', 'GO:0010468', 'GO:1903506', 'GO:2000112']"
245,GO:MF,GO:0008238,exopeptidase activity,0.009718164550353145,True,"""Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain, in a reaction that requires a free N-terminal amino group, C-terminal carboxyl group or both."" [https://www.ebi.ac.uk/merops/about/glossary.shtml#EXOPEPTIDASE]",97,1310,2,11762,0.0015267175572519084,0.020618556701030927,sing,['GO:0008233']
246,GO:MF,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",0.009718164550353145,True,"""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP."" [EC:1.1.1.-, GOC:ai]",113,1310,3,11762,0.0022900763358778627,0.02654867256637168,sing,['GO:0016614']
247,GO:MF,GO:0042626,ATPase-coupled transmembrane transporter activity,0.010571907860867103,True,"""Primary active transporter of a solute across a membrane, via the reaction: ATP + H2O = ADP + phosphate, to directly drive the transport of a substance across a membrane. The transport protein may be transiently phosphorylated (P-type transporters), or not (ABC-type transporters and other families of transporters). Primary active transport occurs up the solute's concentration gradient and is driven by a primary energy source."" [GOC:mtg_transport, ISBN:0815340729]",112,1310,3,11762,0.0022900763358778627,0.026785714285714284,sing,['GO:0015399']
248,GO:BP,GO:0022612,gland morphogenesis,0.01068867191099453,True,"""The process in which the anatomical structures of a gland are generated and organized."" [GOC:isa_complete]",98,1437,2,11798,0.0013917884481558804,0.02040816326530612,sing,"['GO:0009887', 'GO:0048732']"
249,GO:BP,GO:0007435,salivary gland morphogenesis,0.01068867191099453,True,"""The process in which the anatomical structures of the salivary gland are generated and organized."" [GOC:jid]",98,1437,2,11798,0.0013917884481558804,0.02040816326530612,sing,"['GO:0007431', 'GO:0022612']"
250,GO:BP,GO:0040011,locomotion,0.010884791392499944,True,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",687,1437,56,11798,0.03897007654836465,0.08151382823871907,sing,['GO:0008150']
251,GO:BP,GO:0010498,proteasomal protein catabolic process,0.010884791392499944,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."" [GOC:tb]",274,1437,16,11798,0.011134307585247043,0.058394160583941604,sing,"['GO:0030163', 'GO:0051603']"
252,GO:MF,GO:0005506,iron ion binding,0.01101993334860693,True,"""Interacting selectively and non-covalently with iron (Fe) ions."" [GOC:ai]",155,1310,6,11762,0.004580152671755725,0.03870967741935484,sing,['GO:0046914']
253,GO:BP,GO:0050909,sensory perception of taste,0.011059158551957743,True,"""The series of events required for an organism to receive a gustatory stimulus, convert it to a molecular signal, and recognize and characterize the signal. Gustation involves the direct detection of chemical composition, usually through contact with chemoreceptor cells. This is a neurological process."" [GOC:ai]",81,1437,1,11798,0.0006958942240779402,0.012345679012345678,sing,['GO:0007606']
254,GO:BP,GO:0002009,morphogenesis of an epithelium,0.012542557978810523,True,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",615,1437,49,11798,0.03409881697981907,0.07967479674796749,sing,"['GO:0048729', 'GO:0060429']"
255,GO:BP,GO:0080090,regulation of primary metabolic process,0.012927369031410561,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]",2105,1437,211,11798,0.14683368128044538,0.1002375296912114,sing,"['GO:0019222', 'GO:0044238']"
256,GO:BP,GO:0072511,divalent inorganic cation transport,0.012927369031410561,True,"""The directed movement of inorganic cations with a valency of two into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Inorganic cations are atoms or small molecules with a positive charge which do not contain carbon in covalent linkage."" [GOC:mah]",111,1437,3,11798,0.0020876826722338203,0.02702702702702703,sing,['GO:0006812']
