GeneID	GeneLength
LOC108011422|XP_016932036.1|DSUZ	349
LOC108011462|XP_016932097.1|DSUZ	218
LOC108011513|XP_016932155.1|DSUZ	1732
LOC108011521|XP_016932166.1|DSUZ	542
LOC108011536|XP_016932191.1|DSUZ	394
LOC108011490|XP_016932128.1|DSUZ	137
LOC108011546|XP_016932201.1|DSUZ	584
LOC108011562|XP_016932219.1|DSUZ	334
LOC108011561|XP_016932218.1|DSUZ	1657
LOC108011552|XP_016932207.1|DSUZ	358
LOC108011593|XP_016932250.1|DSUZ	278
LOC108011599|XP_016932257.1|DSUZ	208
LOC108011650|XP_016932331.1|DSUZ	910
LOC108011651|XP_016932334.1|DSUZ	397
LOC108011638|XP_016932315.1|DSUZ	450
LOC108011598|XP_016932256.1|DSUZ	453
LOC108011663|XP_016932349.1|DSUZ	114
LOC108011603|XP_016932262.1|DSUZ	339
LOC108011653|XP_016932338.1|DSUZ	362
LOC108011623|XP_016932297.1|DSUZ	235
LOC108011681|XP_016932371.1|DSUZ	1314
LOC108011688|XP_016932380.1|DSUZ	339
LOC108011720|XP_016932431.1|DSUZ	575
LOC108011731|XP_016932446.1|DSUZ	343
LOC108011761|XP_016932482.1|DSUZ	254
LOC108011752|XP_016932468.1|DSUZ	219
LOC108011751|XP_016932467.1|DSUZ	665
LOC108011739|XP_016932452.1|DSUZ	100
LOC108011757|XP_016932476.1|DSUZ	1151
LOC108011765|XP_016932485.1|DSUZ	445
LOC108011801|XP_016932529.1|DSUZ	895
LOC108011850|XP_016932578.1|DSUZ	527
LOC108011852|XP_016932582.1|DSUZ	1850
LOC108011836|XP_016932563.1|DSUZ	224
LOC108011815|XP_016932541.1|DSUZ	663
LOC108011817|XP_016932543.1|DSUZ	67
LOC108011819|XP_016932545.1|DSUZ	163
LOC108011873|XP_016932605.1|DSUZ	239
LOC108011880|XP_016932615.1|DSUZ	181
LOC108011886|XP_016932622.1|DSUZ	280
LOC108011891|XP_016932627.1|DSUZ	219
LOC108011954|XP_016932695.1|DSUZ	282
LOC108011979|XP_016932729.1|DSUZ	264
LOC108011957|XP_016932705.1|DSUZ	377
LOC108011984|XP_016932741.1|DSUZ	655
LOC108011948|XP_016932689.1|DSUZ	97
LOC108011961|XP_016932708.1|DSUZ	409
LOC108011959|XP_016932707.1|DSUZ	490
LOC108011933|XP_016932670.1|DSUZ	174
LOC108012017|XP_016932784.1|DSUZ	371
LOC108012043|XP_016932812.1|DSUZ	114
LOC108012122|XP_016932897.1|DSUZ	273
LOC108012108|XP_016932876.1|DSUZ	652
LOC108012126|XP_016932900.1|DSUZ	103
LOC108012162|XP_016932945.1|DSUZ	360
LOC108012157|XP_016932937.1|DSUZ	391
LOC108012156|XP_016932936.1|DSUZ	958
LOC108012151|XP_016932932.1|DSUZ	132
LOC108012153|XP_016932934.1|DSUZ	140
LOC108012168|XP_016932953.1|DSUZ	68
LOC108012184|XP_016932968.1|DSUZ	281
LOC108012216|XP_016933000.1|DSUZ	208
LOC108013362|XP_016934674.1|DSUZ	664
LOC108012526|XP_016933429.1|DSUZ	216
LOC108012527|XP_016933430.1|DSUZ	138
LOC108012596|XP_016933504.1|DSUZ	302
LOC108012508|XP_016933407.1|DSUZ	495
LOC108012998|XP_016934065.1|DSUZ	632
LOC108013418|XP_016934765.1|DSUZ	552
LOC108013195|XP_016934392.1|DSUZ	1893
LOC108012506|XP_016933404.1|DSUZ	412
LOC108012546|XP_016933449.1|DSUZ	142
LOC108013275|XP_016934534.1|DSUZ	701
LOC108012403|XP_016933252.1|DSUZ	240
LOC108012662|XP_016933577.1|DSUZ	128
LOC108012849|XP_016933804.1|DSUZ	448
LOC108012765|XP_016933686.1|DSUZ	80
LOC108012393|XP_016933240.1|DSUZ	469
LOC108013188|XP_016934378.1|DSUZ	368
LOC108012779|XP_016933701.1|DSUZ	77
LOC108012349|XP_016933189.1|DSUZ	693
LOC108012345|XP_016933182.1|DSUZ	1061
LOC108012358|XP_016933198.1|DSUZ	180
LOC108013309|XP_016934587.1|DSUZ	737
LOC108013497|XP_016934869.1|DSUZ	316
LOC108013234|XP_016934456.1|DSUZ	70
LOC108013546|XP_016934941.1|DSUZ	1645
LOC108012866|XP_016933833.1|DSUZ	1267
LOC108012518|XP_016933417.1|DSUZ	223
LOC108013405|XP_016934748.1|DSUZ	605
LOC108013499|XP_016934871.1|DSUZ	492
LOC108013058|XP_016934166.1|DSUZ	250
LOC108013055|XP_016934161.1|DSUZ	1113
LOC108012566|XP_016933470.1|DSUZ	313
LOC108012995|XP_016934057.1|DSUZ	70
LOC108013600|XP_016935026.1|DSUZ	599
LOC108013207|XP_016934412.1|DSUZ	309
LOC108013530|XP_016934916.1|DSUZ	169
LOC108013529|XP_016934915.1|DSUZ	254
LOC108013337|XP_016934629.1|DSUZ	539
LOC108013068|XP_016934175.1|DSUZ	270
LOC108012981|XP_016934036.1|DSUZ	178
LOC108013158|XP_016934341.1|DSUZ	234
LOC108012974|XP_016934027.1|DSUZ	254
LOC108012493|XP_016933390.1|DSUZ	894
LOC108013360|XP_016934670.1|DSUZ	1259
LOC108012497|XP_016933395.1|DSUZ	370
LOC108013560|XP_016934965.1|DSUZ	350
LOC108013559|XP_016934963.1|DSUZ	814
LOC108013613|XP_016935043.1|DSUZ	1000
LOC108013035|XP_016934116.1|DSUZ	1478
LOC108012992|XP_016934052.1|DSUZ	266
LOC108012990|XP_016934049.1|DSUZ	376
LOC108013242|XP_016934477.1|DSUZ	210
LOC108013532|XP_016934918.1|DSUZ	235
LOC108012471|XP_016933352.1|DSUZ	78
LOC108013629|XP_016935062.1|DSUZ	586
LOC108012722|XP_016933643.1|DSUZ	215
LOC108013267|XP_016934517.1|DSUZ	149
LOC108012522|XP_016933424.1|DSUZ	65
LOC108013412|XP_016934758.1|DSUZ	239
LOC108012636|XP_016933548.1|DSUZ	186
LOC108012642|XP_016933555.1|DSUZ	124
LOC108013296|XP_016934573.1|DSUZ	417
LOC108013493|XP_016934865.1|DSUZ	268
LOC108012555|XP_016933457.1|DSUZ	335
LOC108012578|XP_016933482.1|DSUZ	212
LOC108012758|XP_016933680.1|DSUZ	110
LOC108013505|XP_016934881.1|DSUZ	343
LOC108013334|XP_016934623.1|DSUZ	728
LOC108012799|XP_016933720.1|DSUZ	80
LOC108012684|XP_016933599.1|DSUZ	76
LOC108013062|XP_016934169.1|DSUZ	154
LOC108012429|XP_016933282.1|DSUZ	950
LOC108012902|XP_016933901.1|DSUZ	609
LOC108013525|XP_016934910.1|DSUZ	499
LOC108012465|XP_016933344.1|DSUZ	153
LOC108013114|XP_016934259.1|DSUZ	256
LOC108012548|XP_016933451.1|DSUZ	453
LOC108012448|XP_016933306.1|DSUZ	198
LOC108012449|XP_016933307.1|DSUZ	159
LOC108012757|XP_016933679.1|DSUZ	120
LOC108013165|XP_016934351.1|DSUZ	210
LOC108013170|XP_016934355.1|DSUZ	110
LOC108013167|XP_016934353.1|DSUZ	149
LOC108013166|XP_016934352.1|DSUZ	176
LOC108013164|XP_016934350.1|DSUZ	249
LOC108013134|XP_016934304.1|DSUZ	309
LOC108012705|XP_016933621.1|DSUZ	769
LOC108013373|XP_016934682.1|DSUZ	83
LOC108013372|XP_016934681.1|DSUZ	101
LOC108012282|XP_016933073.1|DSUZ	224
LOC108013369|XP_016934677.1|DSUZ	262
LOC108012955|XP_016933986.1|DSUZ	2895
LOC108012957|XP_016933996.1|DSUZ	642
LOC108013361|XP_016934671.1|DSUZ	626
LOC108012432|XP_016933285.1|DSUZ	482
LOC108013424|XP_016934777.1|DSUZ	508
LOC108013510|XP_016934886.1|DSUZ	1213
LOC108013466|XP_016934831.1|DSUZ	327
LOC108013465|XP_016934830.1|DSUZ	485
LOC108012915|XP_016933926.1|DSUZ	383
LOC108012469|XP_016933350.1|DSUZ	292
LOC108012985|XP_016934044.1|DSUZ	290
LOC108013453|XP_016934819.1|DSUZ	846
LOC108012772|XP_016933695.1|DSUZ	82
LOC108012481|XP_016933373.1|DSUZ	302
LOC108013314|XP_016934596.1|DSUZ	436
LOC108013194|XP_016934391.1|DSUZ	996
LOC108012768|XP_016933689.1|DSUZ	107
LOC108012746|XP_016933669.1|DSUZ	112
LOC108012613|XP_016933522.1|DSUZ	193
LOC108012614|XP_016933523.1|DSUZ	103
LOC108013289|XP_016934549.1|DSUZ	642
LOC108012225|XP_016933009.1|DSUZ	1899
LOC108012298|XP_016933088.1|DSUZ	374
LOC108013468|XP_016934835.1|DSUZ	415
LOC108012474|XP_016933355.1|DSUZ	649
LOC108013010|XP_016934086.1|DSUZ	481
LOC108012486|XP_016933384.1|DSUZ	259
LOC108013428|XP_016934782.1|DSUZ	300
LOC108012731|XP_016933651.1|DSUZ	185
LOC108013288|XP_016934548.1|DSUZ	226
LOC108013249|XP_016934485.1|DSUZ	737
LOC108012741|XP_016933664.1|DSUZ	96
LOC108012777|XP_016933700.1|DSUZ	95
LOC108012560|XP_016933464.1|DSUZ	366
LOC108013100|XP_016934235.1|DSUZ	165
LOC108013003|XP_016934077.1|DSUZ	619
LOC108013077|XP_016934186.1|DSUZ	412
LOC108013080|XP_016934190.1|DSUZ	82
LOC108012430|XP_016933283.1|DSUZ	485
LOC108012969|XP_016934023.1|DSUZ	2792
LOC108012971|XP_016934024.1|DSUZ	203
LOC108012885|XP_016933872.1|DSUZ	226
LOC108012881|XP_016933860.1|DSUZ	936
LOC108013409|XP_016934756.1|DSUZ	1937
LOC108012726|XP_016933647.1|DSUZ	337
LOC108012842|XP_016933797.1|DSUZ	275
LOC108012843|XP_016933798.1|DSUZ	85
LOC108012437|XP_016933292.1|DSUZ	264
LOC108013550|XP_016934949.1|DSUZ	488
LOC108012580|XP_016933484.1|DSUZ	354
LOC108013073|XP_016934183.1|DSUZ	222
LOC108013192|XP_016934389.1|DSUZ	380
LOC108013190|XP_016934383.1|DSUZ	541
LOC108012852|XP_016933807.1|DSUZ	362
LOC108012507|XP_016933406.1|DSUZ	328
LOC108012478|XP_016933364.1|DSUZ	402
LOC108013601|XP_016935027.1|DSUZ	566
LOC108013602|XP_016935028.1|DSUZ	352
LOC108013150|XP_016934329.1|DSUZ	208
LOC108013149|XP_016934327.1|DSUZ	158
LOC108013182|XP_016934372.1|DSUZ	695
LOC108013183|XP_016934373.1|DSUZ	307
LOC108012949|XP_016933977.1|DSUZ	377
LOC108012455|XP_016933330.1|DSUZ	316
LOC108012459|XP_016933337.1|DSUZ	89
LOC108013519|XP_016934903.1|DSUZ	685
LOC108013520|XP_016934904.1|DSUZ	174
LOC108012635|XP_016933547.1|DSUZ	457
LOC108012773|XP_016933696.1|DSUZ	110
LOC108012654|XP_016933570.1|DSUZ	490
LOC108012323|XP_016933112.1|DSUZ	448
LOC108012875|XP_016933852.1|DSUZ	516
LOC108013282|XP_016934544.1|DSUZ	475
LOC108012568|XP_016933471.1|DSUZ	181
LOC108013402|XP_016934745.1|DSUZ	1122
LOC108013244|XP_016934480.1|DSUZ	171
LOC108012394|XP_016933241.1|DSUZ	291
LOC108012707|XP_016933624.1|DSUZ	192
LOC108013542|XP_016934933.1|DSUZ	293
LOC108012384|XP_016933229.1|DSUZ	391
LOC108012871|XP_016933848.1|DSUZ	1225
LOC108013521|XP_016934906.1|DSUZ	432
LOC108013250|XP_016934486.1|DSUZ	1124
LOC108013084|XP_016934197.1|DSUZ	311
LOC108013504|XP_016934879.1|DSUZ	163
LOC108013527|XP_016934912.1|DSUZ	277
LOC108013357|XP_016934664.1|DSUZ	160
LOC108012410|XP_016933260.1|DSUZ	472
LOC108012823|XP_016933757.1|DSUZ	671
LOC108012827|XP_016933766.1|DSUZ	197
LOC108012824|XP_016933761.1|DSUZ	560
LOC108012830|XP_016933779.1|DSUZ	1547
LOC108012814|XP_016933742.1|DSUZ	791
LOC108012505|XP_016933403.1|DSUZ	242
LOC108013223|XP_016934439.1|DSUZ	655
LOC108013586|XP_016935003.1|DSUZ	256
LOC108013587|XP_016935004.1|DSUZ	138
LOC108013346|XP_016934642.1|DSUZ	1502
LOC108013621|XP_016935054.1|DSUZ	333
LOC108012665|XP_016933581.1|DSUZ	202
LOC108012890|XP_016933880.1|DSUZ	407
LOC108013625|XP_016935057.1|DSUZ	1964
LOC108012401|XP_016933250.1|DSUZ	212
LOC108012535|XP_016933440.1|DSUZ	371
LOC108013540|XP_016934928.1|DSUZ	983
LOC108012784|XP_016933707.1|DSUZ	172
LOC108013040|XP_016934137.1|DSUZ	1559
LOC108013154|XP_016934333.1|DSUZ	301
LOC108012897|XP_016933892.1|DSUZ	191
LOC108012806|XP_016933733.1|DSUZ	157
LOC108013495|XP_016934867.1|DSUZ	336
LOC108012931|XP_016933954.1|DSUZ	288
LOC108013051|XP_016934150.1|DSUZ	107
LOC108012935|XP_016933960.1|DSUZ	152
LOC108012933|XP_016933957.1|DSUZ	192
LOC108012857|XP_016933812.1|DSUZ	176
LOC108013697|XP_016935104.1|DSUZ	173
LOC108013702|XP_016935112.1|DSUZ	1850
LOC108013706|XP_016935116.1|DSUZ	187
LOC108013734|XP_016935172.1|DSUZ	1171
LOC108013738|XP_016935178.1|DSUZ	267
LOC108013713|XP_016935142.1|DSUZ	168
LOC108013701|XP_016935109.1|DSUZ	336
LOC108013700|XP_016935108.1|DSUZ	1379
LOC108013672|XP_016935080.1|DSUZ	1460
LOC108013689|XP_016935097.1|DSUZ	340
LOC108013707|XP_016935117.1|DSUZ	787
LOC108013720|XP_016935149.1|DSUZ	252
LOC108013719|XP_016935148.1|DSUZ	511
LOC108013711|XP_016935135.1|DSUZ	1332
LOC108013691|XP_016935099.1|DSUZ	281
LOC108013749|XP_016935195.1|DSUZ	116
LOC108013786|XP_016935243.1|DSUZ	268
LOC108013796|XP_016935255.1|DSUZ	287
LOC108013795|XP_016935253.1|DSUZ	565
LOC108013837|XP_016935308.1|DSUZ	229
LOC108013831|XP_016935302.1|DSUZ	313
LOC108013840|XP_016935316.1|DSUZ	182
LOC108013866|XP_016935355.1|DSUZ	775
LOC108013943|XP_016935443.1|DSUZ	869
LOC108013887|XP_016935382.1|DSUZ	441
LOC108013909|XP_016935403.1|DSUZ	203
LOC108013906|XP_016935399.1|DSUZ	533
LOC108013932|XP_016935430.1|DSUZ	316
LOC108013935|XP_016935434.1|DSUZ	498
LOC108013901|XP_016935393.1|DSUZ	126
LOC108014020|XP_016935519.1|DSUZ	376
LOC108014037|XP_016935543.1|DSUZ	182
LOC108014072|XP_016935582.1|DSUZ	272
LOC108014063|XP_016935571.1|DSUZ	201
LOC108014055|XP_016935561.1|DSUZ	158
LOC108014054|XP_016935560.1|DSUZ	195
LOC108014069|XP_016935577.1|DSUZ	70
LOC108014086|XP_016935595.1|DSUZ	149
LOC108014098|XP_016935611.1|DSUZ	190
LOC108014088|XP_016935596.1|DSUZ	547
LOC108014089|XP_016935597.1|DSUZ	161
LOC108014133|XP_016935650.1|DSUZ	532
LOC108014147|XP_016935667.1|DSUZ	323
LOC108014143|XP_016935663.1|DSUZ	150
LOC108014140|XP_016935659.1|DSUZ	201
LOC108014167|XP_016935690.1|DSUZ	172
LOC108014182|XP_016935706.1|DSUZ	117
LOC108014216|XP_016935737.1|DSUZ	299
LOC108014255|XP_016935782.1|DSUZ	384
LOC108014277|XP_016935810.1|DSUZ	396
LOC108014273|XP_016935805.1|DSUZ	577
LOC108014269|XP_016935802.1|DSUZ	1320
LOC108014295|XP_016935850.1|DSUZ	247
LOC108014297|XP_016935852.1|DSUZ	385
LOC108014321|XP_016935883.1|DSUZ	196
LOC108014328|XP_016935891.1|DSUZ	136
LOC108014370|XP_016935951.1|DSUZ	59
LOC108014371|XP_016935953.1|DSUZ	713
LOC108014355|XP_016935929.1|DSUZ	236
LOC108014354|XP_016935928.1|DSUZ	449
LOC108014379|XP_016935969.1|DSUZ	405
LOC108014392|XP_016935985.1|DSUZ	173
LOC108014397|XP_016935995.1|DSUZ	353
LOC108014405|XP_016936004.1|DSUZ	235
LOC108014430|XP_016936036.1|DSUZ	1017
LOC108014417|XP_016936017.1|DSUZ	210
LOC108014455|XP_016936065.1|DSUZ	450
LOC108014472|XP_016936086.1|DSUZ	422
LOC108014478|XP_016936096.1|DSUZ	375
LOC108014507|XP_016936135.1|DSUZ	374
LOC108014525|XP_016936153.1|DSUZ	117
LOC108014573|XP_016936216.1|DSUZ	108
LOC108014568|XP_016936211.1|DSUZ	242
LOC108014586|XP_016936235.1|DSUZ	271
LOC108014578|XP_016936222.1|DSUZ	362
LOC108014559|XP_016936195.1|DSUZ	234
LOC108014561|XP_016936196.1|DSUZ	166
LOC108014606|XP_016936258.1|DSUZ	227
LOC108014685|XP_016936348.1|DSUZ	166
LOC108014675|XP_016936331.1|DSUZ	614
LOC108014660|XP_016936311.1|DSUZ	288
LOC108014723|XP_016936382.1|DSUZ	171
LOC108014779|XP_016936461.1|DSUZ	277
LOC108014787|XP_016936468.1|DSUZ	133
LOC108014800|XP_016936482.1|DSUZ	412
LOC108014831|XP_016936519.1|DSUZ	451
LOC108014803|XP_016936486.1|DSUZ	208
LOC108014813|XP_016936498.1|DSUZ	223
LOC108014814|XP_016936499.1|DSUZ	147
LOC108014839|XP_016936534.1|DSUZ	940
LOC108014812|XP_016936497.1|DSUZ	366
LOC108014877|XP_016936583.1|DSUZ	102
LOC108014879|XP_016936585.1|DSUZ	171
LOC108014896|XP_016936606.1|DSUZ	93
LOC108014888|XP_016936595.1|DSUZ	494
LOC108015057|XP_016936786.1|DSUZ	444
LOC108015132|XP_016936884.1|DSUZ	1334
LOC108015133|XP_016936887.1|DSUZ	1155
LOC108015137|XP_016936893.1|DSUZ	369
LOC108015131|XP_016936883.1|DSUZ	250
LOC108015378|XP_016937286.1|DSUZ	123
LOC108015308|XP_016937176.1|DSUZ	861
LOC108015396|XP_016937304.1|DSUZ	290
LOC108015106|XP_016936840.1|DSUZ	133
LOC108015298|XP_016937164.1|DSUZ	388
LOC108015296|XP_016937161.1|DSUZ	576
LOC108015299|XP_016937165.1|DSUZ	189
LOC108015161|XP_016936929.1|DSUZ	200
LOC108014929|XP_016936638.1|DSUZ	265
LOC108014930|XP_016936639.1|DSUZ	346
LOC108015156|XP_016936922.1|DSUZ	573
LOC108015159|XP_016936927.1|DSUZ	468
LOC108015354|XP_016937254.1|DSUZ	1028
LOC108015139|XP_016936895.1|DSUZ	584
LOC108015278|XP_016937135.1|DSUZ	2047
LOC108015004|XP_016936720.1|DSUZ	283
LOC108015005|XP_016936721.1|DSUZ	140
LOC108014939|XP_016936648.1|DSUZ	254
LOC108014941|XP_016936650.1|DSUZ	1761
LOC108015228|XP_016937061.1|DSUZ	214
LOC108015227|XP_016937060.1|DSUZ	350
LOC108015226|XP_016937059.1|DSUZ	383
LOC108015194|XP_016937003.1|DSUZ	483
LOC108015059|XP_016936788.1|DSUZ	618
LOC108015310|XP_016937179.1|DSUZ	358
LOC108014944|XP_016936654.1|DSUZ	515
LOC108014946|XP_016936657.1|DSUZ	980
LOC108015223|XP_016937054.1|DSUZ	269
LOC108015170|XP_016936937.1|DSUZ	410
LOC108015169|XP_016936935.1|DSUZ	436
LOC108015392|XP_016937301.1|DSUZ	288
LOC108015096|XP_016936827.1|DSUZ	116
LOC108015064|XP_016936792.1|DSUZ	287
LOC108015062|XP_016936790.1|DSUZ	301
LOC108015093|XP_016936824.1|DSUZ	168
LOC108015329|XP_016937219.1|DSUZ	515
LOC108015330|XP_016937220.1|DSUZ	95
LOC108015055|XP_016936784.1|DSUZ	77
LOC108015214|XP_016937041.1|DSUZ	157
LOC108015230|XP_016937063.1|DSUZ	1179
LOC108015383|XP_016937291.1|DSUZ	276
LOC108015382|XP_016937290.1|DSUZ	469
LOC108014956|XP_016936666.1|DSUZ	1873
LOC108015102|XP_016936835.1|DSUZ	182
LOC108015065|XP_016936794.1|DSUZ	179
LOC108015040|XP_016936761.1|DSUZ	279
LOC108015019|XP_016936736.1|DSUZ	359
LOC108015081|XP_016936809.1|DSUZ	78
LOC108015008|XP_016936725.1|DSUZ	193
LOC108014992|XP_016936703.1|DSUZ	302
LOC108015144|XP_016936903.1|DSUZ	154
LOC108015264|XP_016937109.1|DSUZ	384
LOC108015242|XP_016937077.1|DSUZ	1748
LOC108015389|XP_016937298.1|DSUZ	576
LOC108015294|XP_016937158.1|DSUZ	1832
LOC108015095|XP_016936826.1|DSUZ	366
LOC108015397|XP_016937305.1|DSUZ	387
LOC108014995|XP_016936708.1|DSUZ	211
LOC108015250|XP_016937091.1|DSUZ	786
LOC108015429|XP_016937351.1|DSUZ	1297
LOC108015313|XP_016937182.1|DSUZ	482
LOC108015051|XP_016936779.1|DSUZ	231
LOC108015025|XP_016936743.1|DSUZ	104
LOC108014977|XP_016936687.1|DSUZ	809
LOC108015361|XP_016937265.1|DSUZ	602
LOC108015002|XP_016936717.1|DSUZ	774
LOC108015047|XP_016936776.1|DSUZ	218
LOC108015304|XP_016937171.1|DSUZ	613
LOC108015323|XP_016937211.1|DSUZ	394
LOC108015030|XP_016936750.1|DSUZ	442
LOC108015151|XP_016936916.1|DSUZ	525
LOC108014982|XP_016936691.1|DSUZ	1531
LOC108015001|XP_016936716.1|DSUZ	317
LOC108015409|XP_016937323.1|DSUZ	733
LOC108015445|XP_016937364.1|DSUZ	304
LOC108015495|XP_016937432.1|DSUZ	740
LOC108015448|XP_016937367.1|DSUZ	247
LOC108015456|XP_016937377.1|DSUZ	741
LOC108015499|XP_016937442.1|DSUZ	151
LOC108015471|XP_016937391.1|DSUZ	179
LOC108015481|XP_016937400.1|DSUZ	743
LOC108015484|XP_016937405.1|DSUZ	165
LOC108015485|XP_016937406.1|DSUZ	127
LOC108015515|XP_016937466.1|DSUZ	398
LOC108015535|XP_016937500.1|DSUZ	144
LOC108015540|XP_016937507.1|DSUZ	968
LOC108015537|XP_016937504.1|DSUZ	196
LOC108015545|XP_016937511.1|DSUZ	602
LOC108015557|XP_016937526.1|DSUZ	175
LOC108015573|XP_016937542.1|DSUZ	720
LOC108015624|XP_016937605.1|DSUZ	361
LOC108015622|XP_016937603.1|DSUZ	225
LOC108015619|XP_016937598.1|DSUZ	112
LOC108015633|XP_016937615.1|DSUZ	281
LOC108015671|XP_016937670.1|DSUZ	102
LOC108015670|XP_016937669.1|DSUZ	278
LOC108015677|XP_016937680.1|DSUZ	197
LOC108015676|XP_016937678.1|DSUZ	567
LOC108015690|XP_016937707.1|DSUZ	232
LOC108015712|XP_016937737.1|DSUZ	259
LOC108015728|XP_016937756.1|DSUZ	487
LOC108015746|XP_016937770.1|DSUZ	1002
LOC108015786|XP_016937831.1|DSUZ	516
LOC108015768|XP_016937797.1|DSUZ	547
LOC108015765|XP_016937793.1|DSUZ	78
LOC108015758|XP_016937784.1|DSUZ	449
LOC108015772|XP_016937804.1|DSUZ	235
LOC108015777|XP_016937818.1|DSUZ	267
LOC108015774|XP_016937805.1|DSUZ	165
LOC108015857|XP_016937914.1|DSUZ	694
LOC108015865|XP_016937921.1|DSUZ	330
LOC108015873|XP_016937930.1|DSUZ	193
LOC108015911|XP_016937972.1|DSUZ	271
LOC108015917|XP_016937978.1|DSUZ	271
LOC108015934|XP_016938002.1|DSUZ	161
LOC108015983|XP_016938059.1|DSUZ	419
LOC108016061|XP_016938145.1|DSUZ	629
LOC108016010|XP_016938091.1|DSUZ	1858
LOC108016078|XP_016938163.1|DSUZ	357
LOC108016081|XP_016938166.1|DSUZ	856
LOC108016087|XP_016938172.1|DSUZ	773
LOC108016165|XP_016938275.1|DSUZ	355
LOC108016180|XP_016938291.1|DSUZ	214
LOC108016217|XP_016938336.1|DSUZ	590
LOC108016213|XP_016938331.1|DSUZ	135
LOC108016208|XP_016938324.1|DSUZ	107
LOC108016225|XP_016938340.1|DSUZ	609
LOC108016277|XP_016938393.1|DSUZ	709
LOC108016274|XP_016938391.1|DSUZ	1310
LOC108016265|XP_016938379.1|DSUZ	321
LOC108016264|XP_016938378.1|DSUZ	157
LOC108016248|XP_016938360.1|DSUZ	267
LOC108016249|XP_016938361.1|DSUZ	466
LOC108016312|XP_016938435.1|DSUZ	900
LOC108016306|XP_016938429.1|DSUZ	64
LOC108016315|XP_016938440.1|DSUZ	118
LOC108016364|XP_016938487.1|DSUZ	875
LOC108016369|XP_016938499.1|DSUZ	415
LOC108016368|XP_016938498.1|DSUZ	489
LOC108016362|XP_016938484.1|DSUZ	1419
LOC108016374|XP_016938507.1|DSUZ	240
LOC108016375|XP_016938508.1|DSUZ	557
LOC108016474|XP_016938618.1|DSUZ	355
LOC108016461|XP_016938602.1|DSUZ	143
LOC108016462|XP_016938604.1|DSUZ	254
LOC108016485|XP_016938639.1|DSUZ	194
LOC108016478|XP_016938627.1|DSUZ	1049
LOC108016955|XP_016939379.1|DSUZ	668
LOC108016850|XP_016939199.1|DSUZ	295
LOC108016974|XP_016939405.1|DSUZ	314
LOC108016652|XP_016938849.1|DSUZ	332
LOC108016942|XP_016939360.1|DSUZ	1103
LOC108016609|XP_016938789.1|DSUZ	290
LOC108016864|XP_016939222.1|DSUZ	360
LOC108016867|XP_016939230.1|DSUZ	229
LOC108016626|XP_016938810.1|DSUZ	314
LOC108016761|XP_016939004.1|DSUZ	190
LOC108016620|XP_016938803.1|DSUZ	449
LOC108016611|XP_016938791.1|DSUZ	460
LOC108016579|XP_016938750.1|DSUZ	502
LOC108016622|XP_016938806.1|DSUZ	270
LOC108016764|XP_016939007.1|DSUZ	1252
LOC108016767|XP_016939020.1|DSUZ	563
LOC108016768|XP_016939021.1|DSUZ	421
LOC108016818|XP_016939116.1|DSUZ	273
LOC108016674|XP_016938881.1|DSUZ	100
LOC108016780|XP_016939036.1|DSUZ	219
LOC108016776|XP_016939031.1|DSUZ	1108
LOC108016856|XP_016939210.1|DSUZ	179
LOC108016677|XP_016938884.1|DSUZ	212
LOC108016702|XP_016938916.1|DSUZ	158
LOC108016935|XP_016939354.1|DSUZ	464
LOC108016934|XP_016939353.1|DSUZ	489
LOC108016662|XP_016938862.1|DSUZ	299
LOC108016642|XP_016938829.1|DSUZ	2437
LOC108016749|XP_016938980.1|DSUZ	691
LOC108016755|XP_016938991.1|DSUZ	232
LOC108016793|XP_016939049.1|DSUZ	170
LOC108016900|XP_016939302.1|DSUZ	557
LOC108016901|XP_016939306.1|DSUZ	166
LOC108016921|XP_016939336.1|DSUZ	457
LOC108016852|XP_016939200.1|DSUZ	1248
LOC108016628|XP_016938813.1|DSUZ	104
LOC108016616|XP_016938800.1|DSUZ	451
LOC108016917|XP_016939329.1|DSUZ	297
LOC108016826|XP_016939132.1|DSUZ	518
LOC108016829|XP_016939135.1|DSUZ	405
LOC108016857|XP_016939211.1|DSUZ	1749
LOC108016848|XP_016939197.1|DSUZ	92
LOC108016933|XP_016939350.1|DSUZ	478
LOC108016963|XP_016939389.1|DSUZ	246
LOC108016884|XP_016939267.1|DSUZ	250
LOC108016621|XP_016938805.1|DSUZ	390
LOC108016838|XP_016939152.1|DSUZ	187
LOC108016625|XP_016938809.1|DSUZ	61
LOC108016992|XP_016939429.1|DSUZ	252
LOC108016993|XP_016939430.1|DSUZ	213
LOC108016615|XP_016938797.1|DSUZ	326
LOC108016887|XP_016939270.1|DSUZ	906
LOC108016813|XP_016939102.1|DSUZ	381
LOC108016653|XP_016938850.1|DSUZ	126
LOC108016909|XP_016939315.1|DSUZ	1368
LOC108016549|XP_016938712.1|DSUZ	871
LOC108016663|XP_016938863.1|DSUZ	381
LOC108016804|XP_016939070.1|DSUZ	601
LOC108016552|XP_016938714.1|DSUZ	90
LOC108016604|XP_016938783.1|DSUZ	597
LOC108016633|XP_016938818.1|DSUZ	429
LOC108016801|XP_016939066.1|DSUZ	557
LOC108016800|XP_016939065.1|DSUZ	396
LOC108016649|XP_016938845.1|DSUZ	184
